# Moku:Go Oscilloscope
# Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Time span 320.6 us, time offset -160.6 us, Normal acquisition mode, no averaging
# Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
# Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
# Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
# 
# Acquired 2026-04-28 T 13:20:10 -0700
# Time (s), Channel A (Input 1) (V)
2.099200000000e-04, 0.000000e+00
2.102400000000e-04, -1.221300e-03
2.105600000000e-04, 0.000000e+00
2.108800000000e-04, -1.221300e-03
2.112000000000e-04, -1.221300e-03
2.115200000000e-04, -1.221300e-03
2.118400000000e-04, -1.221300e-03
2.121600000000e-04, -1.221300e-03
2.124800000000e-04, -1.221300e-03
2.128000000000e-04, 0.000000e+00
2.131200000000e-04, -1.221300e-03
2.134400000000e-04, -1.221300e-03
2.137600000000e-04, -1.221300e-03
2.140800000000e-04, 0.000000e+00
2.144000000000e-04, -1.221300e-03
2.147200000000e-04, 0.000000e+00
2.150400000000e-04, -1.221300e-03
2.153600000000e-04, -1.221300e-03
2.156800000000e-04, -1.221300e-03
2.160000000000e-04, -1.221300e-03
2.163200000000e-04, -1.221300e-03
2.166400000000e-04, 0.000000e+00
2.169600000000e-04, -1.221300e-03
2.172800000000e-04, -1.221300e-03
2.176000000000e-04, -1.221300e-03
2.179200000000e-04, -1.221300e-03
2.182400000000e-04, -1.221300e-03
2.185600000000e-04, -1.221300e-03
2.188800000000e-04, 0.000000e+00
2.192000000000e-04, 0.000000e+00
2.195200000000e-04, 0.000000e+00
2.198400000000e-04, 0.000000e+00
2.201600000000e-04, -1.221300e-03
2.204800000000e-04, 1.221300e-03
2.208000000000e-04, -1.221300e-03
2.211200000000e-04, -1.221300e-03
2.214400000000e-04, -1.221300e-03
2.217600000000e-04, -1.221300e-03
2.220800000000e-04, -1.221300e-03
2.224000000000e-04, -1.221300e-03
2.227200000000e-04, -1.221300e-03
2.230400000000e-04, -1.221300e-03
2.233600000000e-04, -1.221300e-03
2.236800000000e-04, -1.221300e-03
2.240000000000e-04, -1.221300e-03
2.243200000000e-04, -1.221300e-03
2.246400000000e-04, -1.221300e-03
2.249600000000e-04, -1.221300e-03
2.252800000000e-04, -1.221300e-03
2.256000000000e-04, 0.000000e+00
2.259200000000e-04, 0.000000e+00
2.262400000000e-04, -1.221300e-03
2.265600000000e-04, -1.221300e-03
2.268800000000e-04, 1.221300e-03
2.272000000000e-04, -1.221300e-03
2.275200000000e-04, 1.221300e-03
2.278400000000e-04, 1.221300e-03
2.281600000000e-04, -1.221300e-03
2.284800000000e-04, 0.000000e+00
2.288000000000e-04, -1.221300e-03
2.291200000000e-04, 0.000000e+00
2.294400000000e-04, -1.221300e-03
2.297600000000e-04, -1.221300e-03
2.300800000000e-04, -1.221300e-03
2.304000000000e-04, 0.000000e+00
2.307200000000e-04, -1.221300e-03
2.310400000000e-04, -1.221300e-03
2.313600000000e-04, -1.221300e-03
2.316800000000e-04, 0.000000e+00
2.320000000000e-04, -1.221300e-03
2.323200000000e-04, 0.000000e+00
2.326400000000e-04, 1.221300e-03
2.329600000000e-04, 0.000000e+00
2.332800000000e-04, -1.221300e-03
2.336000000000e-04, -1.221300e-03
2.339200000000e-04, -1.221300e-03
2.342400000000e-04, -1.221300e-03
2.345600000000e-04, -1.221300e-03
2.348800000000e-04, -1.221300e-03
2.352000000000e-04, 0.000000e+00
2.355200000000e-04, -1.221300e-03
2.358400000000e-04, 0.000000e+00
2.361600000000e-04, -1.221300e-03
2.364800000000e-04, 0.000000e+00
2.368000000000e-04, -1.221300e-03
2.371200000000e-04, -1.221300e-03
2.374400000000e-04, -1.221300e-03
2.377600000000e-04, -1.221300e-03
2.380800000000e-04, -1.221300e-03
2.384000000000e-04, -1.221300e-03
2.387200000000e-04, -1.221300e-03
2.390400000000e-04, -1.221300e-03
2.393600000000e-04, -1.221300e-03
2.396800000000e-04, -1.221300e-03
2.400000000000e-04, -1.221300e-03
2.403200000000e-04, -1.221300e-03
2.406400000000e-04, -1.221300e-03
2.409600000000e-04, 0.000000e+00
2.412800000000e-04, -1.221300e-03
2.416000000000e-04, 0.000000e+00
2.419200000000e-04, -1.221300e-03
2.422400000000e-04, 1.221300e-03
2.425600000000e-04, -1.221300e-03
2.428800000000e-04, -1.221300e-03
2.432000000000e-04, -1.221300e-03
2.435200000000e-04, -1.221300e-03
2.438400000000e-04, 0.000000e+00
2.441600000000e-04, -1.221300e-03
2.444800000000e-04, -1.221300e-03
2.448000000000e-04, -1.221300e-03
2.451200000000e-04, -1.221300e-03
2.454400000000e-04, -1.221300e-03
2.457600000000e-04, -1.221300e-03
2.460800000000e-04, -1.221300e-03
2.464000000000e-04, -1.221300e-03
2.467200000000e-04, -1.221300e-03
2.470400000000e-04, -1.221300e-03
2.473600000000e-04, -1.221300e-03
2.476800000000e-04, -1.221300e-03
2.480000000000e-04, -1.221300e-03
2.483200000000e-04, -1.221300e-03
2.486400000000e-04, -1.221300e-03
2.489600000000e-04, -2.442599e-03
2.492800000000e-04, -1.221300e-03
2.496000000000e-04, -1.221300e-03
2.499200000000e-04, -1.221300e-03
2.502400000000e-04, -1.221300e-03
2.505600000000e-04, -1.221300e-03
2.508800000000e-04, -1.221300e-03
2.512000000000e-04, -1.221300e-03
2.515200000000e-04, -2.442599e-03
2.518400000000e-04, -1.221300e-03
2.521600000000e-04, -1.221300e-03
2.524800000000e-04, -1.221300e-03
2.528000000000e-04, -1.221300e-03
2.531200000000e-04, -1.221300e-03
2.534400000000e-04, -1.221300e-03
2.537600000000e-04, -1.221300e-03
2.540800000000e-04, -1.221300e-03
2.544000000000e-04, -1.221300e-03
2.547200000000e-04, -1.221300e-03
2.550400000000e-04, 0.000000e+00
2.553600000000e-04, -1.221300e-03
2.556800000000e-04, -1.221300e-03
2.560000000000e-04, -1.221300e-03
2.563200000000e-04, 0.000000e+00
2.566400000000e-04, -1.221300e-03
2.569600000000e-04, -1.221300e-03
2.572800000000e-04, -1.221300e-03
2.576000000000e-04, -2.442599e-03
2.579200000000e-04, -2.442599e-03
2.582400000000e-04, -1.221300e-03
2.585600000000e-04, -1.221300e-03
2.588800000000e-04, -1.221300e-03
2.592000000000e-04, -1.221300e-03
2.595200000000e-04, -1.221300e-03
2.598400000000e-04, 0.000000e+00
2.601600000000e-04, -1.221300e-03
2.604800000000e-04, -1.221300e-03
2.608000000000e-04, 0.000000e+00
2.611200000000e-04, -1.221300e-03
2.614400000000e-04, -1.221300e-03
2.617600000000e-04, -1.221300e-03
2.620800000000e-04, -1.221300e-03
2.624000000000e-04, -1.221300e-03
2.627200000000e-04, -1.221300e-03
2.630400000000e-04, -2.442599e-03
2.633600000000e-04, -1.221300e-03
2.636800000000e-04, -1.221300e-03
2.640000000000e-04, -1.221300e-03
2.643200000000e-04, -1.221300e-03
2.646400000000e-04, -1.221300e-03
2.649600000000e-04, -1.221300e-03
2.652800000000e-04, -1.221300e-03
2.656000000000e-04, -1.221300e-03
2.659200000000e-04, -1.221300e-03
2.662400000000e-04, -1.221300e-03
2.665600000000e-04, -1.221300e-03
2.668800000000e-04, -1.221300e-03
2.672000000000e-04, -1.221300e-03
2.675200000000e-04, -1.221300e-03
2.678400000000e-04, -1.221300e-03
2.681600000000e-04, -1.221300e-03
2.684800000000e-04, 0.000000e+00
2.688000000000e-04, -1.221300e-03
2.691200000000e-04, -2.442599e-03
2.694400000000e-04, -1.221300e-03
2.697600000000e-04, -1.221300e-03
2.700800000000e-04, -1.221300e-03
2.704000000000e-04, -1.221300e-03
2.707200000000e-04, -1.221300e-03
2.710400000000e-04, -1.221300e-03
2.713600000000e-04, 0.000000e+00
2.716800000000e-04, -1.221300e-03
2.720000000000e-04, -1.221300e-03
2.723200000000e-04, -1.221300e-03
2.726400000000e-04, 0.000000e+00
2.729600000000e-04, -1.221300e-03
2.732800000000e-04, -1.221300e-03
2.736000000000e-04, 0.000000e+00
2.739200000000e-04, -1.221300e-03
2.742400000000e-04, -1.221300e-03
2.745600000000e-04, -1.221300e-03
2.748800000000e-04, -1.221300e-03
2.752000000000e-04, -1.221300e-03
2.755200000000e-04, 0.000000e+00
2.758400000000e-04, 0.000000e+00
2.761600000000e-04, -1.221300e-03
2.764800000000e-04, -1.221300e-03
2.768000000000e-04, -1.221300e-03
2.771200000000e-04, -1.221300e-03
2.774400000000e-04, -1.221300e-03
2.777600000000e-04, -1.221300e-03
2.780800000000e-04, -1.221300e-03
2.784000000000e-04, -1.221300e-03
2.787200000000e-04, -1.221300e-03
2.790400000000e-04, -1.221300e-03
2.793600000000e-04, -1.221300e-03
2.796800000000e-04, -1.221300e-03
2.800000000000e-04, -1.221300e-03
2.803200000000e-04, -1.221300e-03
2.806400000000e-04, 0.000000e+00
2.809600000000e-04, 0.000000e+00
2.812800000000e-04, -1.221300e-03
2.816000000000e-04, 0.000000e+00
2.819200000000e-04, -1.221300e-03
2.822400000000e-04, -1.221300e-03
2.825600000000e-04, -1.221300e-03
2.828800000000e-04, -1.221300e-03
2.832000000000e-04, 0.000000e+00
2.835200000000e-04, -1.221300e-03
2.838400000000e-04, -1.221300e-03
2.841600000000e-04, -1.221300e-03
2.844800000000e-04, -1.221300e-03
2.848000000000e-04, 0.000000e+00
2.851200000000e-04, -1.221300e-03
2.854400000000e-04, 0.000000e+00
2.857600000000e-04, -1.221300e-03
2.860800000000e-04, 0.000000e+00
2.864000000000e-04, -1.221300e-03
2.867200000000e-04, 0.000000e+00
2.870400000000e-04, 0.000000e+00
2.873600000000e-04, -1.221300e-03
2.876800000000e-04, -1.221300e-03
2.880000000000e-04, -1.221300e-03
2.883200000000e-04, -1.221300e-03
2.886400000000e-04, -1.221300e-03
2.889600000000e-04, -1.221300e-03
2.892800000000e-04, 0.000000e+00
2.896000000000e-04, -1.221300e-03
2.899200000000e-04, -1.221300e-03
2.902400000000e-04, -1.221300e-03
2.905600000000e-04, -1.221300e-03
2.908800000000e-04, -1.221300e-03
2.912000000000e-04, -1.221300e-03
2.915200000000e-04, -1.221300e-03
2.918400000000e-04, 0.000000e+00
2.921600000000e-04, 1.221300e-03
2.924800000000e-04, -1.221300e-03
2.928000000000e-04, -1.221300e-03
2.931200000000e-04, -1.221300e-03
2.934400000000e-04, -1.221300e-03
2.937600000000e-04, -1.221300e-03
2.940800000000e-04, -1.221300e-03
2.944000000000e-04, -1.221300e-03
2.947200000000e-04, 0.000000e+00
2.950400000000e-04, -1.221300e-03
2.953600000000e-04, -1.221300e-03
2.956800000000e-04, -1.221300e-03
2.960000000000e-04, -1.221300e-03
2.963200000000e-04, -1.221300e-03
2.966400000000e-04, -1.221300e-03
2.969600000000e-04, -1.221300e-03
2.972800000000e-04, -1.221300e-03
2.976000000000e-04, -1.221300e-03
2.979200000000e-04, -1.221300e-03
2.982400000000e-04, -1.221300e-03
2.985600000000e-04, -1.221300e-03
2.988800000000e-04, -1.221300e-03
2.992000000000e-04, -1.221300e-03
2.995200000000e-04, 0.000000e+00
2.998400000000e-04, -1.221300e-03
3.001600000000e-04, -1.221300e-03
3.004800000000e-04, -1.221300e-03
3.008000000000e-04, -1.221300e-03
3.011200000000e-04, -1.221300e-03
3.014400000000e-04, 0.000000e+00
3.017600000000e-04, -1.221300e-03
3.020800000000e-04, 0.000000e+00
3.024000000000e-04, 0.000000e+00
3.027200000000e-04, -1.221300e-03
3.030400000000e-04, -1.221300e-03
3.033600000000e-04, -1.221300e-03
3.036800000000e-04, -1.221300e-03
3.040000000000e-04, -1.221300e-03
3.043200000000e-04, -1.221300e-03
3.046400000000e-04, -1.221300e-03
3.049600000000e-04, -1.221300e-03
3.052800000000e-04, -1.221300e-03
3.056000000000e-04, 0.000000e+00
3.059200000000e-04, -1.221300e-03
3.062400000000e-04, -1.221300e-03
3.065600000000e-04, -1.221300e-03
3.068800000000e-04, -1.221300e-03
3.072000000000e-04, -1.221300e-03
3.075200000000e-04, 0.000000e+00
3.078400000000e-04, -1.221300e-03
3.081600000000e-04, -1.221300e-03
3.084800000000e-04, -1.221300e-03
3.088000000000e-04, 0.000000e+00
3.091200000000e-04, -1.221300e-03
3.094400000000e-04, 0.000000e+00
3.097600000000e-04, -1.221300e-03
3.100800000000e-04, 1.221300e-03
3.104000000000e-04, -1.221300e-03
3.107200000000e-04, 0.000000e+00
3.110400000000e-04, -1.221300e-03
3.113600000000e-04, -1.221300e-03
3.116800000000e-04, -1.221300e-03
3.120000000000e-04, -1.221300e-03
3.123200000000e-04, -1.221300e-03
3.126400000000e-04, -1.221300e-03
3.129600000000e-04, 0.000000e+00
3.132800000000e-04, -1.221300e-03
3.136000000000e-04, -1.221300e-03
3.139200000000e-04, -1.221300e-03
3.142400000000e-04, -1.221300e-03
3.145600000000e-04, -1.221300e-03
3.148800000000e-04, -1.221300e-03
3.152000000000e-04, 0.000000e+00
3.155200000000e-04, 0.000000e+00
3.158400000000e-04, 0.000000e+00
3.161600000000e-04, -1.221300e-03
3.164800000000e-04, -1.221300e-03
3.168000000000e-04, 0.000000e+00
3.171200000000e-04, 0.000000e+00
3.174400000000e-04, 0.000000e+00
3.177600000000e-04, 0.000000e+00
3.180800000000e-04, 0.000000e+00
3.184000000000e-04, 0.000000e+00
3.187200000000e-04, -1.221300e-03
3.190400000000e-04, 0.000000e+00
3.193600000000e-04, -1.221300e-03
3.196800000000e-04, -1.221300e-03
3.200000000000e-04, 0.000000e+00
3.203200000000e-04, 1.221300e-03
3.206400000000e-04, 0.000000e+00
3.209600000000e-04, -1.221300e-03
3.212800000000e-04, 1.221300e-03
3.216000000000e-04, 0.000000e+00
3.219200000000e-04, 1.221300e-03
3.222400000000e-04, 0.000000e+00
3.225600000000e-04, 0.000000e+00
3.228800000000e-04, -1.221300e-03
3.232000000000e-04, -1.221300e-03
3.235200000000e-04, -1.221300e-03
3.238400000000e-04, -1.221300e-03
3.241600000000e-04, 0.000000e+00
3.244800000000e-04, 0.000000e+00
3.248000000000e-04, -1.221300e-03
3.251200000000e-04, -1.221300e-03
3.254400000000e-04, -1.221300e-03
3.257600000000e-04, -1.221300e-03
3.260800000000e-04, 0.000000e+00
3.264000000000e-04, -1.221300e-03
3.267200000000e-04, 0.000000e+00
3.270400000000e-04, 0.000000e+00
3.273600000000e-04, -1.221300e-03
3.276800000000e-04, 0.000000e+00
